"date","hour","geothermal","biomass","biogas","small_hydro","wind","solar_pv","solar_thermal"
2017-06-09,5,970,251,177,493,3321,0,0
2017-06-09,6,968,253,175,565,2957,0,0
2017-06-09,7,970,256,179,588,2616,1426,38
2017-06-09,8,970,258,179,561,2515,4803,201
2017-06-09,9,967,260,177,512,1929,6590,350
2017-06-09,10,969,261,176,501,2013,7684,391
2017-06-09,11,962,253,177,465,2616,8544,402
2017-06-09,12,938,258,176,464,3087,8826,413
2017-06-09,13,935,261,176,466,3216,8752,382
2017-06-09,14,935,262,177,470,2917,8791,403
2017-06-09,15,935,261,177,503,3094,8709,358
2017-06-09,16,935,262,178,509,3651,8490,423
2017-06-09,17,935,263,179,535,4052,7801,417
2017-06-09,18,936,261,178,578,4198,6534,384
2017-06-09,19,953,262,177,577,4446,3767,267
2017-06-09,20,970,260,177,615,4544,868,53
2017-06-09,21,972,260,176,639,4236,81,11
2017-06-09,22,973,259,176,653,4379,49,3
2017-06-09,23,972,253,174,576,4211,0,0
2017-06-09,24,972,249,175,548,4169,0,0
2017-06-10,1,972,250,165,483,3846,0,0
2017-06-10,2,973,248,166,487,4094,0,0
2017-06-10,3,973,250,167,487,4275,0,0
2017-06-10,4,972,249,168,485,4241,0,0
2017-06-10,5,973,253,167,505,4213,0,0
2017-06-10,6,974,254,166,504,3981,0,0
2017-06-10,7,974,257,170,574,4038,1195,36
2017-06-10,8,973,257,170,547,4100,3626,134
2017-06-10,9,971,258,169,488,4171,6002,235
2017-06-10,10,969,258,170,470,4192,7273,337
2017-06-10,11,972,258,171,447,4066,7936,387
2017-06-10,12,1032,256,171,445,4324,8562,370
2017-06-10,13,1032,254,172,445,4396,8433,221
2017-06-10,14,1032,255,172,480,4399,8505,51
2017-06-10,15,1031,257,171,484,4469,8371,7
2017-06-10,16,1031,255,171,491,4752,7947,3
2017-06-10,17,1030,255,170,520,4759,7248,0
2017-06-10,18,1032,255,168,571,4752,6094,0
2017-06-10,19,1033,250,168,590,4671,3668,0
2017-06-10,20,1036,249,167,633,4650,842,0
2017-06-10,21,1038,250,165,637,4588,69,0
2017-06-10,22,1038,249,164,645,4287,0,0
2017-06-10,23,1038,245,162,636,4260,0,0
2017-06-10,24,1039,244,164,584,4080,0,0
2017-06-11,1,1040,244,166,516,3972,0,0
2017-06-11,2,1040,244,167,507,3966,0,0
2017-06-11,3,1040,244,168,506,3896,0,0
2017-06-11,4,1040,246,168,508,3708,0,0
2017-06-11,5,1041,244,168,549,3624,0,0
2017-06-11,6,1041,245,165,548,3487,0,0
2017-06-11,7,1041,247,167,546,3345,1306,39
2017-06-11,8,1041,248,166,518,2748,4018,212
2017-06-11,9,1040,248,166,458,2802,6135,346
2017-06-11,10,1040,247,163,462,3101,7252,387
2017-06-11,11,1040,249,164,462,3230,7682,396
2017-06-11,12,1038,249,163,466,3199,8073,357
2017-06-11,13,1038,249,166,468,3467,7714,253
2017-06-11,14,1038,242,166,511,3473,7406,255
2017-06-11,15,1037,248,167,505,3781,7162,257
2017-06-11,16,1037,248,170,508,3942,6543,257
2017-06-11,17,1042,248,171,545,4101,6605,241
2017-06-11,18,1042,247,170,600,4008,6181,210
2017-06-11,19,1042,247,170,624,3376,3775,131
2017-06-11,20,1042,245,172,670,2580,859,15
2017-06-11,21,1042,246,171,671,2051,110,0
2017-06-11,22,1043,247,171,678,1922,63,0
2017-06-11,23,1044,245,171,666,2083,0,0
2017-06-11,24,1044,238,171,618,2514,0,0
2017-06-12,1,1044,230,173,534,2363,0,0
2017-06-12,2,1044,228,174,492,2547,0,0
2017-06-12,3,1043,229,174,494,2578,0,0
2017-06-12,4,1042,230,174,493,2254,0,0
2017-06-12,5,1042,231,174,492,2604,0,0
2017-06-12,6,1042,233,172,532,2985,5,0
2017-06-12,7,1041,234,173,600,3392,1576,52
2017-06-12,8,1041,237,172,574,3397,4994,198
2017-06-12,9,1041,235,169,527,2782,6664,338
2017-06-12,10,1041,236,167,482,2388,8022,396
2017-06-12,11,1036,240,171,475,2350,8588,402
2017-06-12,12,1015,248,168,470,2655,8373,422
2017-06-12,13,1014,248,167,471,3223,8078,414
2017-06-12,14,1013,249,170,473,3287,8294,428
2017-06-12,15,1012,249,171,506,3083,8294,430
2017-06-12,16,1010,249,173,506,3027,8381,430
2017-06-12,17,1010,245,174,533,3119,7913,424
2017-06-12,18,1009,243,171,580,3401,6843,394
2017-06-12,19,1027,242,169,606,3527,4268,289
2017-06-12,20,1040,243,168,644,3606,971,71
2017-06-12,21,1044,249,168,647,3686,0,12
2017-06-12,22,1045,248,167,646,3636,0,3
2017-06-12,23,1046,244,168,598,3451,0,0
2017-06-12,24,1046,245,170,574,3100,0,0
2017-06-13,1,1046,247,172,465,3055,0,0
2017-06-13,2,1046,250,173,459,3024,0,0
2017-06-13,3,1046,251,173,459,3385,0,0
2017-06-13,4,1046,250,174,457,3450,0,0
2017-06-13,5,1045,251,173,495,3231,0,0
2017-06-13,6,1046,251,170,500,2794,5,0
2017-06-13,7,1045,254,172,582,2121,1597,65
2017-06-13,8,1045,248,179,549,1539,5026,236
2017-06-13,9,1042,244,180,464,870,6929,360
2017-06-13,10,1040,244,179,459,316,7586,400
2017-06-13,11,1030,242,180,489,160,8201,408
2017-06-13,12,1006,244,180,494,177,8510,435
2017-06-13,13,1002,246,181,512,273,8783,498
2017-06-13,14,1000,250,180,517,391,9096,550
2017-06-13,15,1000,250,179,511,640,8890,569
2017-06-13,16,999,251,180,513,1163,8703,569
2017-06-13,17,1000,251,180,514,1621,8125,554
2017-06-13,18,999,255,179,562,2214,6919,511
2017-06-13,19,1017,259,180,587,2758,4238,378
2017-06-13,20,1027,259,181,636,3067,981,95
2017-06-13,21,1031,245,181,639,3299,0,21
2017-06-13,22,1032,232,181,645,3438,0,10
2017-06-13,23,1033,225,182,582,3118,0,0
2017-06-13,24,1034,220,181,592,3112,0,0
2017-06-14,1,1036,219,182,525,2820,0,0
2017-06-14,2,1036,219,182,513,2351,0,0
2017-06-14,3,1037,220,182,516,2136,0,0
2017-06-14,4,1037,220,181,514,2030,0,0
2017-06-14,5,1037,223,181,516,1969,0,0
2017-06-14,6,1037,224,182,528,1743,3,0
2017-06-14,7,1036,227,178,591,1338,1593,93
2017-06-14,8,1033,227,173,566,743,5198,297
2017-06-14,9,1031,232,153,501,359,7408,419
2017-06-14,10,1029,232,147,465,130,8353,474
2017-06-14,11,1028,231,153,499,62,8930,534
2017-06-14,12,1028,231,155,505,86,9200,557
2017-06-14,13,1026,231,158,506,104,9260,564
2017-06-14,14,1026,232,158,505,88,9236,560
2017-06-14,15,1025,232,158,504,256,9136,545
2017-06-14,16,1025,230,165,501,746,8743,550
2017-06-14,17,1025,231,166,540,1482,8079,543
2017-06-14,18,1025,231,173,597,2199,6859,499
2017-06-14,19,1026,231,169,648,2594,4159,355
2017-06-14,20,1028,231,175,646,2940,964,81
2017-06-14,21,1030,232,175,644,3076,0,12
2017-06-14,22,1031,232,176,643,3109,0,4
2017-06-14,23,1032,226,175,584,3307,0,0
2017-06-14,24,1033,223,177,559,3686,0,0
2017-06-15,1,1034,223,177,491,3802,0,0
2017-06-15,2,1034,222,177,455,3928,0,0
2017-06-15,3,1035,223,178,456,3885,0,0
2017-06-15,4,1035,223,178,456,3846,0,0
2017-06-15,5,1036,224,178,457,3739,0,0
2017-06-15,6,1036,224,178,508,3503,0,0
2017-06-15,7,1035,226,176,545,2992,1542,71
2017-06-15,8,1033,228,177,523,2470,5107,322
2017-06-15,9,1031,227,176,474,2175,7369,478
2017-06-15,10,1030,230,176,473,1877,8341,530
2017-06-15,11,1027,233,178,511,1476,8918,537
2017-06-15,12,1024,233,180,516,1461,9213,557
2017-06-15,13,996,232,177,512,1531,9259,562
2017-06-15,14,980,232,177,517,1584,9179,561
2017-06-15,15,979,232,175,520,2103,9109,560
2017-06-15,16,979,235,175,513,2536,8715,555
2017-06-15,17,979,234,174,548,2998,8048,540
2017-06-15,18,979,232,177,605,3330,6819,498
2017-06-15,19,991,232,177,612,3846,4171,357
2017-06-15,20,1002,232,177,650,4279,982,83
2017-06-15,21,1005,232,177,651,4480,4,10
2017-06-15,22,1009,229,177,612,4495,0,2
2017-06-15,23,1014,223,177,594,4385,0,0
2017-06-15,24,1022,220,178,570,4271,0,0
2017-06-16,1,1022,220,178,459,4137,0,0
2017-06-16,2,1022,220,179,462,4040,0,0
2017-06-16,3,1024,223,179,462,3614,0,0
2017-06-16,4,1026,222,179,461,3181,0,0
2017-06-16,5,1026,220,178,462,3042,0,0
2017-06-16,6,1027,225,178,557,2739,0,0
2017-06-16,7,1028,227,175,584,2316,1513,112
2017-06-16,8,1024,229,171,478,1877,5045,320
2017-06-16,9,1021,232,173,479,1082,7375,479
2017-06-16,10,1018,232,177,511,571,8345,530
2017-06-16,11,1009,233,178,513,278,8891,536
2017-06-16,12,986,231,172,513,261,9128,563
2017-06-16,13,984,232,175,514,318,9235,570
2017-06-16,14,985,232,175,512,389,9229,568
2017-06-16,15,984,230,174,516,465,9050,565
2017-06-16,16,962,232,175,530,720,8603,562
2017-06-16,17,976,232,174,586,1383,7912,540
2017-06-16,18,983,230,174,597,2026,6687,496
2017-06-16,19,995,230,175,642,2479,4058,352
2017-06-16,20,1015,230,176,643,2909,925,83
2017-06-16,21,1017,231,175,642,3393,0,13
2017-06-16,22,1019,230,172,606,3573,0,3
2017-06-16,23,1021,224,173,583,3565,0,0
2017-06-16,24,1022,220,174,523,3545,0,0
2017-06-17,1,1023,221,174,508,3688,0,0
2017-06-17,2,1025,221,174,508,3857,0,0
2017-06-17,3,1027,221,175,503,3695,0,0
2017-06-17,4,1030,221,176,469,3570,0,0
2017-06-17,5,1031,222,176,503,3356,0,0
2017-06-17,6,1032,224,176,528,3174,0,0
2017-06-17,7,1033,227,175,581,2646,1448,111
2017-06-17,8,1030,227,175,526,1993,4900,308
2017-06-17,9,1026,226,175,524,1508,7205,460
2017-06-17,10,1022,226,175,525,1156,8266,511
2017-06-17,11,1018,227,175,524,782,8867,526
2017-06-17,12,1015,225,175,525,549,9239,554
2017-06-17,13,1015,226,174,523,492,9283,611
2017-06-17,14,1013,225,173,521,669,9238,614
2017-06-17,15,1012,225,172,525,1063,9125,611
2017-06-17,16,1012,225,174,551,1676,8727,603
2017-06-17,17,1011,222,176,632,2350,8020,583
2017-06-17,18,1012,221,174,639,2680,6742,535
2017-06-17,19,1014,222,174,637,2849,4115,411
2017-06-17,20,1016,224,176,640,2944,965,137
2017-06-17,21,1016,220,177,629,3180,0,66
2017-06-17,22,1016,218,177,640,3336,0,38
2017-06-17,23,1020,211,177,600,3410,0,0
2017-06-17,24,1021,210,177,538,3564,0,0
2017-06-18,1,1021,213,179,494,3502,0,0
2017-06-18,2,1022,215,177,493,3217,0,0
2017-06-18,3,1021,221,179,488,2905,0,0
2017-06-18,4,1024,221,180,453,2643,0,0
2017-06-18,5,1025,222,179,487,2082,0,0
2017-06-18,6,1025,224,179,494,1634,0,0
2017-06-18,7,1025,227,177,507,1106,1335,96
2017-06-18,8,1022,226,177,507,742,4690,299
2017-06-18,9,1020,226,178,507,737,7097,450
2017-06-18,10,1018,225,179,511,881,8212,505
2017-06-18,11,1017,222,178,512,888,8812,523
2017-06-18,12,1017,172,176,512,798,9126,525
2017-06-18,13,1015,178,176,531,711,9144,521
2017-06-18,14,1015,187,172,534,554,9077,523
2017-06-18,15,1012,206,162,546,371,8871,517
2017-06-18,16,1011,203,162,599,325,8429,510
2017-06-18,17,1010,203,164,600,426,7688,484
2017-06-18,18,1009,202,164,601,604,6413,430
2017-06-18,19,1011,203,164,640,1217,3794,301
2017-06-18,20,1013,204,164,646,1878,871,60
2017-06-18,21,1015,204,165,643,2242,0,0
2017-06-18,22,1017,203,165,624,2414,0,0
2017-06-18,23,1017,199,164,575,2435,0,0
2017-06-18,24,1019,197,164,522,2537,0,0
2017-06-19,1,1018,199,166,510,2710,0,0
2017-06-19,2,1017,201,167,509,2690,0,0
2017-06-19,3,1017,215,166,508,2145,0,0
2017-06-19,4,1017,220,167,506,1851,0,0
2017-06-19,5,1017,219,167,492,1552,0,0
2017-06-19,6,1016,222,166,458,1301,0,0
2017-06-19,7,1016,230,165,508,1236,1234,77
2017-06-19,8,1014,252,166,520,1046,4428,234
2017-06-19,9,1010,257,166,516,727,6850,398
2017-06-19,10,1009,259,166,514,523,8062,470
2017-06-19,11,1002,258,166,517,332,8703,493
2017-06-19,12,979,258,166,523,308,9025,540
2017-06-19,13,976,259,165,543,418,9089,442
2017-06-19,14,972,258,165,544,516,9038,415
2017-06-19,15,974,259,164,569,576,8757,238
2017-06-19,16,974,259,162,642,778,8135,167
2017-06-19,17,974,259,162,642,1260,7525,166
2017-06-19,18,971,255,161,642,1844,6268,145
2017-06-19,19,983,256,161,641,2148,3719,98
2017-06-19,20,999,237,160,639,2616,863,14
2017-06-19,21,1005,256,152,635,2920,2,0
2017-06-19,22,1008,257,151,592,2864,0,0
2017-06-19,23,1010,248,151,530,2878,0,0
2017-06-19,24,1010,247,152,510,2497,0,0
2017-06-20,1,1012,246,152,493,2434,0,0
2017-06-20,2,1014,246,152,456,2384,0,0
2017-06-20,3,1017,251,153,456,2210,0,0
2017-06-20,4,1017,251,154,456,2001,0,0
2017-06-20,5,1015,250,152,449,1933,0,0
2017-06-20,6,1015,252,150,473,1696,0,0
2017-06-20,7,1016,255,148,516,1583,1199,25
2017-06-20,8,1012,256,148,561,1435,4404,160
2017-06-20,9,1009,259,149,560,1222,6817,305
2017-06-20,10,1006,260,148,526,880,7972,359
2017-06-20,11,996,261,148,519,534,8634,431
2017-06-20,12,977,257,150,520,418,8982,533
2017-06-20,13,973,258,150,540,466,9053,534
2017-06-20,14,973,254,151,544,557,8963,476
2017-06-20,15,974,256,149,607,882,8689,466
2017-06-20,16,974,258,150,639,1138,8168,480
2017-06-20,17,975,259,152,640,1569,7413,465
2017-06-20,18,977,256,154,637,1728,6322,409
2017-06-20,19,998,257,152,635,1880,3799,246
2017-06-20,20,1007,257,152,631,2131,884,40
2017-06-20,21,1010,257,152,633,2427,3,0
2017-06-20,22,1013,257,152,610,2618,0,0
2017-06-20,23,1016,251,152,533,2710,0,0
2017-06-20,24,1018,247,152,514,2870,0,0
2017-06-21,1,1020,247,152,475,3052,0,0
2017-06-21,2,1024,247,153,470,3040,0,0
2017-06-21,3,1022,249,148,473,2826,0,0
2017-06-21,4,1015,251,151,454,2769,0,0
2017-06-21,5,1010,249,155,457,2512,0,0
2017-06-21,6,1013,252,156,459,2308,0,0
2017-06-21,7,1014,253,157,511,1969,1203,64
2017-06-21,8,1012,255,158,515,1629,4493,269
2017-06-21,9,1009,258,158,514,1238,6997,436
2017-06-21,10,1006,258,156,516,1025,8166,499
2017-06-21,11,996,253,158,510,760,8773,513
2017-06-21,12,979,260,160,513,600,9086,453
2017-06-21,13,978,261,162,538,453,9163,416
2017-06-21,14,978,260,162,539,559,9088,450
2017-06-21,15,951,258,162,563,653,8887,526
2017-06-21,16,920,258,160,636,797,8460,510
2017-06-21,17,917,259,164,635,1242,7743,485
2017-06-21,18,917,258,165,636,1667,6408,436
2017-06-21,19,933,254,165,636,2090,3825,294
2017-06-21,20,942,257,166,636,2278,877,68
2017-06-21,21,945,259,167,637,2397,0,0
2017-06-21,22,950,259,168,578,2452,0,0
2017-06-21,23,951,249,164,533,2551,0,0
2017-06-21,24,954,246,164,515,2333,0,0
2017-06-22,1,958,248,167,487,2409,0,0
2017-06-22,2,959,245,167,482,2160,0,0
2017-06-22,3,959,249,165,479,1559,0,0
2017-06-22,4,958,249,168,477,1469,0,0
2017-06-22,5,959,250,168,473,1347,0,0
2017-06-22,6,960,251,168,459,1173,0,0
2017-06-22,7,961,254,166,510,880,1316,84
2017-06-22,8,961,259,166,516,628,4654,290
2017-06-22,9,961,260,166,468,490,7091,448
2017-06-22,10,961,261,167,466,565,8183,500
2017-06-22,11,960,261,169,518,544,8773,521
2017-06-22,12,961,258,167,524,449,9045,552
2017-06-22,13,961,260,168,532,359,9021,548
2017-06-22,14,960,259,167,548,292,9124,538
2017-06-22,15,923,259,167,580,461,8996,536
2017-06-22,16,907,259,164,610,925,8606,519
2017-06-22,17,903,260,165,644,1263,7882,483
2017-06-22,18,905,259,164,641,1544,6590,427
2017-06-22,19,925,260,167,637,2061,3997,288
2017-06-22,20,945,260,168,639,2370,1098,54
2017-06-22,21,950,256,168,593,2783,0,0
2017-06-22,22,951,255,167,566,3164,0,0
2017-06-22,23,953,252,166,530,2861,0,0
2017-06-22,24,956,247,158,518,2552,0,0
2017-06-23,1,958,249,165,456,2596,0,0
2017-06-23,2,960,248,170,455,2555,0,0
2017-06-23,3,963,250,175,451,2461,0,0
2017-06-23,4,962,249,182,449,2532,0,0
2017-06-23,5,961,250,181,457,2518,0,0
2017-06-23,6,962,250,178,491,2349,0,0
2017-06-23,7,964,255,176,471,2108,1276,60
2017-06-23,8,962,257,178,473,1933,4579,264
2017-06-23,9,960,260,177,473,1784,7069,428
2017-06-23,10,940,260,176,473,1563,8213,497
2017-06-23,11,918,260,176,510,1390,8825,522
2017-06-23,12,915,260,175,558,1279,9158,530
2017-06-23,13,912,260,180,534,1391,9251,535
2017-06-23,14,909,259,180,519,1680,9031,529
2017-06-23,15,909,260,181,575,2117,8967,505
2017-06-23,16,908,259,181,594,2548,8600,492
2017-06-23,17,909,259,179,601,2766,7739,481
2017-06-23,18,907,258,179,600,3041,6230,424
2017-06-23,19,929,259,182,601,3266,3637,288
2017-06-23,20,947,259,181,636,3488,847,61
2017-06-23,21,954,259,181,589,3870,0,3
2017-06-23,22,958,261,181,526,4005,0,0
2017-06-23,23,962,254,181,490,4195,0,0
2017-06-23,24,966,249,179,502,4260,0,0
2017-06-24,1,968,250,182,504,4047,0,0
2017-06-24,2,967,250,182,495,3921,0,0
2017-06-24,3,968,252,183,487,3836,0,0
2017-06-24,4,968,250,183,446,3796,0,0
2017-06-24,5,967,250,183,454,3504,0,0
2017-06-24,6,968,252,183,452,3108,0,0
2017-06-24,7,968,253,182,468,2549,1222,45
2017-06-24,8,964,255,182,469,2184,3941,169
2017-06-24,9,961,255,182,470,1763,5866,256
2017-06-24,10,960,254,183,479,1556,7246,294
2017-06-24,11,957,253,183,481,1485,7929,327
2017-06-24,12,956,251,182,513,1535,8218,348
2017-06-24,13,954,253,182,523,1478,8367,373
2017-06-24,14,952,253,182,537,1838,8067,344
2017-06-24,15,952,254,181,550,2638,7976,319
2017-06-24,16,952,253,173,606,3142,7309,382
2017-06-24,17,953,252,168,595,3384,6714,350
2017-06-24,18,954,252,169,603,3425,5458,42
2017-06-24,19,956,252,169,607,3213,3096,0
2017-06-24,20,958,252,169,642,3076,723,0
2017-06-24,21,959,254,169,601,3445,0,0
2017-06-24,22,963,256,169,569,3617,0,0
2017-06-24,23,964,253,174,532,3738,0,0
2017-06-24,24,965,250,176,528,3725,0,0
2017-06-25,1,965,251,180,492,3649,0,0
2017-06-25,2,966,250,182,493,3329,0,0
2017-06-25,3,967,251,181,496,3401,0,0
2017-06-25,4,970,249,181,505,3238,0,0
2017-06-25,5,971,249,180,506,3105,0,0
2017-06-25,6,971,252,180,490,3004,0,0
2017-06-25,7,972,256,179,468,2879,1127,0
2017-06-25,8,969,257,179,492,2569,4356,13
2017-06-25,9,964,255,180,500,2431,6923,285
2017-06-25,10,961,256,175,500,2491,8174,464
2017-06-25,11,958,256,171,502,2770,8797,495
2017-06-25,12,956,254,169,537,3165,9134,501
2017-06-25,13,956,255,171,545,3289,9175,415
2017-06-25,14,955,256,173,559,3248,9031,492
2017-06-25,15,953,255,173,587,3391,8935,547
2017-06-25,16,954,254,171,619,3618,8569,537
2017-06-25,17,954,255,175,618,3760,7757,514
2017-06-25,18,956,255,178,627,3913,6506,471
2017-06-25,19,958,255,178,668,3784,4013,346
2017-06-25,20,958,254,181,668,3695,1031,118
2017-06-25,21,960,255,172,632,3255,115,63
2017-06-25,22,963,256,176,589,2923,0,24
2017-06-25,23,965,251,180,547,2783,0,0
2017-06-25,24,968,251,180,542,2717,0,0
2017-07-01,1,1025,226,184,482,3629,0,0
2017-07-01,2,1025,226,184,481,3575,0,0
2017-07-01,3,1025,228,185,477,3630,0,0
2017-07-01,4,1025,229,184,424,3253,0,0
2017-07-01,5,1023,230,184,456,3156,0,0
2017-07-01,6,1023,232,184,463,3170,0,0
2017-07-01,7,1022,234,184,470,2978,1215,62
2017-07-01,8,1022,235,180,436,2542,4581,271
2017-07-01,9,1018,234,180,440,2118,7097,433
2017-07-01,10,1015,234,180,435,1705,8144,495
2017-07-01,11,1013,224,179,429,1231,8720,514
2017-07-01,12,1011,223,177,428,895,9058,515
2017-07-01,13,1010,223,179,466,828,9149,503
2017-07-01,14,1008,222,188,481,879,9137,498
2017-07-01,15,1009,221,186,502,1035,9078,492
2017-07-01,16,1010,221,182,560,1615,8721,480
2017-07-01,17,1010,220,171,574,2184,8087,455
2017-07-01,18,1010,225,176,573,2601,6850,396
2017-07-01,19,1010,227,181,582,2959,4136,272
2017-07-01,20,1011,227,172,620,3035,955,52
2017-07-01,21,1014,227,177,583,3208,0,0
2017-07-01,22,1016,227,180,565,3404,0,0
2017-07-01,23,1019,225,179,526,3149,0,0
2017-07-01,24,1022,219,180,478,3062,0,0
2017-07-02,1,1022,222,179,479,2916,0,0
2017-07-02,2,1020,219,181,479,2773,0,0
2017-07-02,3,1020,222,180,477,2507,0,0
2017-07-02,4,1018,222,181,476,2364,0,0
2017-07-02,5,1019,221,180,475,2071,0,0
2017-07-02,6,1020,221,179,478,1793,0,0
2017-07-02,7,1020,226,178,485,1496,1216,28
2017-07-02,8,1017,227,178,448,1162,4591,228
2017-07-02,9,1015,226,178,434,900,7113,412
2017-07-02,10,1013,228,178,435,869,8196,468
2017-07-02,11,1011,227,176,450,900,8784,495
2017-07-02,12,1009,226,176,453,965,9109,508
2017-07-02,13,1009,226,176,453,1115,9110,515
2017-07-02,14,1009,225,176,488,1260,9026,514
2017-07-02,15,1008,226,175,517,1505,8909,505
2017-07-02,16,1009,224,175,565,1954,8361,498
2017-07-02,17,1011,227,177,571,2052,7509,461
2017-07-02,18,1013,227,176,569,2170,6119,412
2017-07-02,19,1014,227,179,585,2326,3718,295
2017-07-02,20,1013,226,179,621,2313,894,62
2017-07-02,21,1014,230,178,584,2343,0,0
2017-07-02,22,1018,234,177,573,2378,0,0
2017-07-02,23,1019,237,176,527,2447,0,0
2017-07-02,24,1022,238,178,476,2476,0,0
2017-07-03,1,1022,244,180,475,2429,0,0
2017-07-03,2,1024,243,179,476,1935,0,0
2017-07-03,3,1024,241,180,478,1707,0,0
2017-07-03,4,1025,242,180,479,1427,0,0
2017-07-03,5,1025,248,182,478,1179,0,0
2017-07-03,6,1024,252,182,480,1137,0,0
2017-07-03,7,1022,255,178,493,940,1129,72
2017-07-03,8,1020,258,175,487,653,4469,299
2017-07-03,9,1018,259,176,476,609,7022,471
2017-07-03,10,1017,260,176,437,633,8113,523
2017-07-03,11,991,261,177,472,761,8707,535
2017-07-03,12,971,261,179,491,847,9030,541
2017-07-03,13,970,261,178,495,883,9113,540
2017-07-03,14,969,262,178,524,1070,9110,537
2017-07-03,15,969,263,178,539,1383,8974,536
2017-07-03,16,971,263,180,583,1714,8570,537
2017-07-03,17,971,262,181,588,1810,7866,530
2017-07-03,18,972,261,180,595,1905,6623,513
2017-07-03,19,1001,261,180,644,2031,4079,380
2017-07-03,20,1018,261,180,645,2132,954,93
2017-07-03,21,1022,262,179,644,2203,2,3
2017-07-03,22,1025,261,179,619,2145,0,0
2017-07-03,23,1027,256,178,550,2587,0,0
2017-07-03,24,1028,255,180,502,2721,0,0
2017-07-04,1,1030,256,180,500,2543,0,0
2017-07-04,2,1031,255,180,481,2382,0,0
2017-07-04,3,1032,257,181,481,2402,0,0
2017-07-04,4,1033,257,181,478,2347,0,0
2017-07-04,5,1033,257,182,480,2199,0,0
2017-07-04,6,1033,258,183,496,2069,0,0
2017-07-04,7,1033,261,180,481,2029,1186,96
2017-07-04,8,1031,261,180,423,1862,4498,313
2017-07-04,9,1027,262,179,422,1615,7071,471
2017-07-04,10,1023,262,180,430,1511,8137,513
2017-07-04,11,1020,261,182,448,1220,8727,522
2017-07-04,12,1018,261,184,457,1030,9072,523
2017-07-04,13,1016,260,184,457,1130,9182,516
2017-07-04,14,1015,261,180,490,1514,9142,507
2017-07-04,15,1018,260,180,527,1865,8971,504
2017-07-04,16,1019,261,181,568,2228,8546,499
2017-07-04,17,1019,260,179,590,2545,7846,485
2017-07-04,18,1020,261,179,597,2882,6593,432
2017-07-04,19,1021,260,181,646,2725,4032,308
2017-07-04,20,1022,259,181,646,2592,998,62
2017-07-04,21,1021,258,182,645,2657,57,0
2017-07-04,22,1023,257,180,601,2661,0,0
2017-07-04,23,1025,253,180,557,2890,0,0
2017-07-04,24,1026,249,180,501,3046,0,0
2017-07-05,1,1026,249,181,463,3100,0,0
2017-07-05,2,1025,247,181,412,3018,0,0
2017-07-05,3,1026,248,182,412,2986,0,0
2017-07-05,4,1027,250,182,448,2998,0,0
2017-07-05,5,1029,251,183,454,2946,0,0
2017-07-05,6,1031,253,183,547,2640,0,0
2017-07-05,7,1030,256,182,565,2406,972,67
2017-07-05,8,1029,259,180,486,2187,3771,290
2017-07-05,9,1025,262,172,464,1990,5984,467
2017-07-05,10,1021,262,172,480,1497,7128,556
2017-07-05,11,1007,261,174,481,1181,7615,483
2017-07-05,12,990,262,175,481,1124,7670,417
2017-07-05,13,989,261,177,500,1150,7810,511
2017-07-05,14,988,261,180,499,1477,8082,529
2017-07-05,15,986,262,175,540,1980,7796,511
2017-07-05,16,986,261,178,569,2165,7273,379
2017-07-05,17,987,261,180,614,2223,6804,188
2017-07-05,18,974,261,181,605,2229,5179,192
2017-07-05,19,972,261,181,613,2264,3018,117
2017-07-05,20,973,259,182,616,2574,606,41
2017-07-05,21,975,259,183,614,3086,0,0
2017-07-05,22,966,257,183,562,3325,0,0
2017-07-05,23,928,251,182,486,3231,0,0
2017-07-05,24,930,249,182,448,3316,0,0
2017-07-06,1,934,249,183,416,3499,0,0
2017-07-06,2,936,247,184,418,3499,0,0
2017-07-06,3,936,248,183,425,3369,0,0
2017-07-06,4,937,249,184,424,3195,0,0
2017-07-06,5,936,250,184,430,3011,0,0
2017-07-06,6,933,253,184,501,2560,0,0
2017-07-06,7,932,257,180,553,2027,917,14
2017-07-06,8,930,261,175,430,1656,3883,149
2017-07-06,9,927,262,171,425,1158,6461,361
2017-07-06,10,921,261,166,427,819,7832,475
2017-07-06,11,920,261,166,481,595,8539,522
2017-07-06,12,919,260,165,492,432,8807,577
2017-07-06,13,917,261,165,493,421,8844,583
2017-07-06,14,917,261,166,511,697,8700,537
2017-07-06,15,916,258,168,532,1392,8566,488
2017-07-06,16,916,256,175,557,1920,8193,471
2017-07-06,17,917,256,178,573,2260,7361,435
2017-07-06,18,913,255,179,566,2653,6059,236
2017-07-06,19,912,254,177,615,3098,3637,172
2017-07-06,20,918,260,178,616,3524,965,57
2017-07-06,21,924,259,178,577,3752,139,8
2017-07-06,22,936,259,177,559,3875,36,0
2017-07-06,23,949,250,177,494,3907,27,0
2017-07-06,24,957,250,177,469,3804,0,0
2017-07-07,1,959,249,178,449,3744,0,0
2017-07-07,2,961,248,179,437,3513,0,0
2017-07-07,3,965,250,179,398,3377,0,0
2017-07-07,4,963,251,180,399,3300,0,0
2017-07-07,5,964,254,179,403,2999,0,0
2017-07-07,6,964,255,176,436,2846,0,0
2017-07-07,7,964,259,174,447,2446,892,0
2017-07-07,8,962,260,172,435,2044,3634,6
2017-07-07,9,960,262,174,437,1551,6258,71
2017-07-07,10,957,262,175,451,836,7427,179
2017-07-07,11,941,262,178,463,454,7816,176
